horse_id,horse,sire,dam,damsire,sex,total_runs,wins,peak_official_rating,total_prize
3646530,Kerkiyra (IRE),Siyouni (FR),Kerisa (IRE),Azamour,F,1,0,100.0,0.0
3646557,Orazio (IRE),Caravaggio (USA),Lady Fashion (GB),Oasis Dream,C,1,0,102.0,2642.5
3650104,Luxembourg (IRE),Camelot (GB),Attire (IRE),Danehill Dancer,C,1,0,123.0,215000.0
3652261,Little Queenie (IRE),Camacho (GB),Chute Hall Lady (IRE),Dark Angel,F,2,0,70.0,0.0
3654152,Breezy Zoff (IRE),Zoffany (IRE),First Breeze (USA),Woodman,F,1,0,61.0,0.0
3654383,Gilbert (GB),Cityscape (GB),Merry Diva (GB),Bahamian Bounty,G,2,0,48.0,0.0
3658033,Mcqueen (IRE),Zoffany (IRE),Shahralasal (IRE),Oasis Dream,G,1,1,54.0,3245.08
3660583,Golden Duke (IRE),Galileo Gold (GB),Porta Portese (GB),Zamindar,G,2,0,69.0,0.0
3662417,Aryaah (IRE),Dandy Man (IRE),Angel Grace (IRE),Dark Angel,G,2,0,62.0,761.36
3662423,Lir Speciale (IRE),Prince Of Lir (IRE),Ma Bella Paola (FR),Naaqoos,G,1,0,97.0,0.0
3662438,Lucky Mascot (IRE),Exceed And Excel (AUS),Light Spirit (GB),New Approach,F,3,0,56.0,0.0
3662444,Butterfly Garden (IRE),Awtaad (IRE),Brown Butterfly (GB),Medicean,F,1,0,69.0,0.0
3662466,Emily Dickinson (IRE),Dubawi (IRE),Chicquita (IRE),Montjeu,F,1,0,111.0,32160.0
3662487,Anatoli (GB),Aclaim (IRE),Twist Of Magic (IRE),Arcano,G,1,0,65.0,0.0
3662490,First Emperor (GB),Galileo (IRE),Sky Lantern (IRE),Red Clubs,C,1,0,87.0,0.0
3662546,Jkr Cobbler (IRE),Awtaad (IRE),Lady Vyrnwy (IRE),Bertolini,G,1,0,47.0,429.8
3662558,Cephalus (GB),Cable Bay (IRE),Angels Wings (IRE),Dark Angel,G,1,0,70.0,0.0
3662560,My Ambition (IRE),Galileo Gold (GB),Rise Up Lotus (IRE),Zebedee,G,3,3,60.0,9735.24
3666409,Scots Grace (IRE),Mehmas (IRE),Ms OMalley (IRE),Baltic King,F,1,0,79.0,0.0
3668346,Tylos (FR),Night Of Thunder (IRE),New Arrival (FR),Zamindar,G,1,0,95.0,0.0
3668349,Braes Of Doune (GB),Orientor (GB),Gargoyle Girl (GB),Be My Chief,G,1,0,46.0,189.72
3668355,Yorkindness (GB),Nathaniel (IRE),Yorkidding (GB),Dalakhani,F,2,0,70.0,0.0
3671728,Dawn Of Liberation (IRE),Churchill (IRE),Danetime Out (IRE),Danetime,C,1,0,98.0,0.0
3671729,Khanjar (IRE),Kodiac (GB),Naafer (GB),Oasis Dream,G,1,0,97.0,0.0
3673839,Fulfilled (GB),Ulysses (IRE),Zoella (USA),Invincible Spirit,G,1,1,75.0,3873.16
3673840,Haunted Dream (IRE),Oasis Dream (GB),Red Halo (IRE),Galileo,G,1,0,96.0,0.0
3673841,State Legend (IRE),Churchill (IRE),Zibeling (IRE),Cape Cross,G,1,0,79.0,0.0
3678007,Miss Belladonna (GB),Brazen Beau (AUS),Ming Meng (IRE),Intikhab,F,1,0,60.0,1184.06
3678012,Racing Royalty (GB),Fast Company (IRE),Patent Joy (IRE),Pivotal,G,1,0,64.0,0.0
3678016,Basholo (IRE),Caravaggio (USA),Golden Shine (GB),Royal Applause,F,2,0,49.0,0.0
3678075,Buckaroo (GB),Fastnet Rock (AUS),Roheryn (IRE),Galileo,G,2,0,112.0,23672.0
3685044,Saga (GB),Invincible Spirit (IRE),Emily Bronte (GB),Machiavellian,G,2,0,106.0,5918.0
3685047,Nawras (GB),Sea The Stars (IRE),Umniyah (IRE),Shamardal,G,2,0,72.0,0.0
3685052,Star From Afarhh (GB),Farhh (GB),Tears Of The Sun (GB),Mastercraftsman,F,1,0,69.0,907.98
3685056,Forward Flight (IRE),Declaration Of War (USA),On A Cloud (USA),Silver Hawk,G,2,0,71.0,529.38
3685058,Typewriter (IRE),Gleneagles (IRE),On Location (USA),Street Cry,F,1,0,94.0,6340.0
3685068,Sweet Fantasy (GB),Wootton Bassett (GB),Parnells Dream (GB),Oasis Dream,F,1,0,79.0,0.0
3687260,Citrus Grove (IRE),Oasis Dream (GB),Zest (IRE),Duke Of Marmalade,F,1,0,65.0,0.0
3687267,Level Up (IRE),Hot Streak (IRE),Kamarinskaya (USA),Storm Cat,G,1,0,71.0,2370.04
3687280,Time To Rumble (GB),Night Of Thunder (IRE),Imshivalla (IRE),Acclamation,G,2,0,54.0,1877.32
3689304,Yellow Bear (GB),Poets Voice (GB),Roman Holiday (IRE),Holy Roman Emperor,G,1,0,59.0,0.0
3689361,Changingoftheguard (IRE),Galileo (IRE),Lady Lara (IRE),Excellent Art,G,1,0,109.0,26900.0
3691685,Barnhill Rose (GB),Mayson (GB),Gladsome (GB),Resplendent Glory,M,1,0,62.0,0.0
3693788,Sydney Bay (GB),Australia (GB),Sudu Queen (GER),Invincible Spirit,G,1,0,52.0,0.0
3693794,Asense (GB),Equiano (FR),Atwix (GB),Sakhee,F,2,0,47.0,1766.88
3695497,Yakhabar (GB),Ulysses (IRE),End Of An Era (IRE),Azamour,G,1,0,59.0,214.2
3699102,Astral Beat (IRE),Cotai Glory (GB),Beat The Stars (IRE),Verglas,G,1,0,61.0,0.0
3699116,Suanni (GB),Lethal Force (IRE),Glee Club (GB),Kyllachy,G,1,0,54.0,760.74
3701268,Strike (GB),Lethal Force (IRE),Midnight Fling (GB),Groom Dancer,G,2,0,69.0,2147.26
3701269,Iconique (GB),Sixties Icon (GB),Rose Cheval (USA),Johannesburg,M,2,0,63.0,0.0
3703480,Cape Cornwall Rose (IRE),Awtaad (IRE),Alice Rose (IRE),Manduro,F,3,0,46.0,1142.04
3703486,Above It All (IRE),Kodiac (GB),Top Dollar (GB),Elusive Quality,G,1,0,59.0,0.0
3705543,Lady Arwen (GB),Postponed (IRE),Royale Danehill (IRE),Danehill,F,1,1,68.0,0.0
3705604,Gorak (FR),Goken (FR),Ponte Bawi (IRE),Dubawi,G,1,0,105.0,0.0
3707479,Black Bridie (IRE),Vadamos (FR),Diamond Finesse (IRE),Red Clubs,F,1,0,47.0,0.0
3709114,Jumbly (GB),Gleneagles (IRE),Thistle Bird (GB),Selkirk,F,1,0,105.0,12642.9
3709131,Dark Mystery (IRE),Dark Angel (IRE),Jakonda (USA),Kingmambo,G,4,0,71.0,1555.96
3713214,White Wolf (IRE),Invincible Spirit (IRE),Long Lashes (USA),Rock Hard Ten,G,1,0,101.0,0.0
3713242,Laheg (FR),Dabirsim (FR),Sierra Leona (FR),Elusive City,G,1,0,81.0,0.0
3715453,Big Invasion (USA),Declaration Of War (USA),Curls In Place (USA),Curlin,C,1,0,111.0,0.0
3715492,Imperial Fighter (IRE),The Gurkha (IRE),Endure (IRE),Green Desert,G,1,0,107.0,0.0
3717669,Helmet Star (GB),Helmet (AUS),Burlesque Star (IRE),Thousand Words,F,1,0,47.0,0.0
3717675,Sense Of Security (GB),Havana Gold (IRE),Lilly Junior (GB),Cape Cross,F,1,0,54.0,0.0
3719473,Al Nafir (IRE),Dubawi (IRE),Nightime (IRE),Galileo,G,1,0,100.0,0.0
3719549,Albegrey (GB),Alhebayeb (IRE),Maybeagrey (GB),Shamardal,G,2,2,67.0,8374.4
3719551,Musical Mystery (GB),Showcasing (GB),Puzzled Look (GB),Sakhees Secret,G,2,0,65.0,1074.5
3719565,Rita Rana (IRE),The Gurkha (IRE),Tureyth (USA),Street Cry,F,2,0,47.0,0.0
3721421,Nader (GB),Iffraaj (GB),Manaboo (USA),Hard Spun,G,2,0,94.0,1927.36
3726901,Evocative Spark (IRE),Frankel (GB),Hyper Dream (IRE),Oasis Dream,G,3,0,85.0,0.0
3726904,Gibside (GB),Time Test (GB),Ardbrae Tara (IRE),Galileo,G,2,2,67.0,6804.2
3726906,Wanees (GB),Le Havre (IRE),Waldnah (GB),New Approach,G,1,0,95.0,0.0
3726914,Designer (GB),Pearl Secret (GB),Curly Come Home (GB),Notnowcato,F,1,0,95.0,0.0
3729006,Roudemental (IRE),Footstepsinthesand (GB),Nonetheless (IRE),Fastnet Rock,G,1,0,75.0,382.5
3730955,Hierarchy (IRE),Mehmas (IRE),Cheworee (GB),Milk It Mick,G,1,0,95.0,0.0
3730977,Von Krolock (IRE),Morpheus (GB),Maria Montez (GB),Piccolo,G,1,0,47.0,0.0
3735106,Pink Socks (IRE),Vadamos (FR),Jumbo Romance (IRE),Tagula,F,1,0,47.0,0.0
3735127,Resilience (GB),Aclaim (IRE),Calypso Choir (GB),Bahamian Bounty,G,1,0,75.0,325.89
3735132,Kitsune Power (IRE),Holy Roman Emperor (IRE),Fire Heroine (USA),Pivotal,G,2,0,95.0,3854.72
3737111,Everylittlestep (IRE),Footstepsinthesand (GB),Blossom Gate (IRE),Westerner,M,1,1,49.0,0.0
3737122,Aikhal (IRE),Galileo (IRE),Diamond Fields (IRE),Fastnet Rock,C,1,0,105.0,0.0
3737124,More Felons (IRE),Churchill (IRE),Pivotalia (IRE),Pivotal,G,2,0,104.0,0.0
3741028,Kingdom Come (IRE),Kingman (GB),Monami (GER),Sholokhov,G,1,0,102.0,0.0
3741036,Arrange (IRE),Mastercraftsman (IRE),Watsdaplan (IRE),Verglas,M,1,0,77.0,0.0
3741043,Marbuzet (GB),Farhh (GB),Estournel (GB),Danehill Dancer,G,1,0,52.0,1719.2
3749529,Divine Jewel (GB),Frankel (GB),Agnes Stewart (IRE),Lawman,F,3,0,102.0,22596.0
3749594,Darbucks (IRE),Profitable (IRE),By Jupiter (GB),Sea The Stars,G,1,0,54.0,0.0
3749595,Pavlodar (FR),Recorder (GB),Sampaquita (FR),Poets Voice,G,2,0,65.0,0.0
3757033,King Of Conquest (GB),Lope De Vega (IRE),Moi Meme (GB),Teofilo,G,2,0,112.0,2970.0
3759234,Nikini (IRE),Sea Moon (GB),Back Log (IRE),Bob Back,M,1,0,,0.0
3759930,Eklil (GB),Invincible Spirit (IRE),Raaqy (IRE),Dubawi,G,1,1,69.0,3873.16
3761251,Chutzpal (IRE),Markaz (IRE),Bridgets Fable (IRE),Champs Elysees,G,1,0,62.0,0.0
3761255,Enthrallment (IRE),Fastnet Rock (AUS),Magens Star (IRE),Galileo,G,1,0,84.0,0.0
3761263,Cousin Shay (GB),Cotai Glory (GB),Anastazia (GB),Kyllachy,G,1,0,59.0,0.0
3761265,Rockbury Lad (GB),Showcasing (GB),Savvy (IRE),Verglas,G,1,0,60.0,0.0
3761268,Stay Local (IRE),Australia (GB),Back To Base (IRE),Lope De Vega,M,1,0,56.0,0.0
3761281,Starlight Rose (IRE),El Kabeir (USA),Twenty Roses (IRE),Mastercraftsman,F,1,0,46.0,0.0
3763280,Light Infantry Man (FR),Fast Company (IRE),Lights On Me (GB),Kyllachy,C,2,0,116.0,161400.0
3763282,Kitaab (GB),Showcasing (GB),Life Of Pi (GB),Sea The Stars,G,2,0,65.0,612.0
3765251,Shahnaz (IRE),Decorated Knight (GB),Fol OYasmine (GB),Dubawi,F,2,0,64.0,0.0
3766904,Compere (GB),Gleneagles (IRE),Emergent (GB),Oasis Dream,G,2,0,55.0,0.0
3767120,Dream Harder (IRE),Muhaarar (GB),Silent Thoughts (IRE),Galileo,G,3,0,84.0,18330.0
3767122,Nizaaka (FR),New Bay (GB),Dusky Queen (IRE),Shamardal,M,1,0,90.0,0.0
3770778,Good Too (FR),Ectot (GB),Netsuke (IRE),Aragorn,C,1,0,,0.0
3772663,Explorers Way (IRE),Australia (GB),Into The Lane (IRE),Excelebration,G,1,0,63.0,0.0
3772677,Alethiometer (FR),Aclaim (IRE),Live Love Laugh (FR),Redoutes Choice,F,1,0,79.0,0.0
3772683,Viewfromthestars (IRE),Starspangledbanner (AUS),Condensed (GB),Dansili,G,1,0,46.0,0.0
3772684,Animist (GB),Equiano (FR),Iseemist (IRE),Verglas,G,2,0,57.0,379.44
3772686,Cubanista (GB),Havana Gold (IRE),Multicultural (IRE),Fastnet Rock,G,1,0,68.0,0.0
3772690,Wholeofthemoon (IRE),Zoffany (IRE),Shared Experience (GB),Ravens Pass,G,3,0,78.0,4417.200000000001
3772693,Savvy Victory (IRE),New Bay (GB),Highlands Queen (FR),Mount Nelson,C,2,0,105.0,0.0
3776064,Moracana (IRE),Elzaam (AUS),Ultra Cool (IRE),One Cool Cat,M,1,0,97.0,3020.0
3776075,Madame Fenella (GB),Due Diligence (USA),Fenella Fudge (GB),Rock Hard Ten,F,1,1,59.0,5050.8
3777990,Deauville Legend (IRE),Sea The Stars (IRE),Soho Rose (IRE),Hernando,G,1,0,116.0,13400.0
3779997,Last Roar (IRE),The Last Lion (IRE),Western Tune (IRE),Piccolo,G,2,0,46.0,0.0
3780003,Stoke The Fire (IRE),Vadamos (FR),Jewel Of The Nile (FR),Authorized,G,1,0,64.0,0.0
3785493,Kape Moss (GB),Equiano (FR),Chrissycross (IRE),Cape Cross,F,1,0,96.0,0.0
3785502,Give A Little Back (FR),Zelzal (FR),Boyarynya (USA),Bernardini,G,2,0,67.0,0.0
3785514,Miss Connaisseur (GB),Monsieur Bond (IRE),China Cherub (GB),Inchinor,M,1,0,45.0,0.0
3787091,Ottilien (FR),Holy Roman Emperor (IRE),Vezina (FR),Bering,F,1,0,104.0,0.0
3787093,Tamarama (GB),Muhaarar (GB),Kalsa (IRE),Whipper,F,1,0,90.0,0.0
3787095,Brilliant Blue (IRE),Ribchester (IRE),Sea Of Knowledge (IRE),Sea The Stars,G,1,0,59.0,0.0
3789362,Plume Noire (IRE),Harzand (IRE),Mean Lae (IRE),Johannesburg,M,1,1,77.0,0.0
3789369,Paddys Fancy (GB),New Bay (GB),Likelihood (USA),Mizzen Mast,F,1,0,51.0,0.0
3791279,Checkandchallenge (GB),Fast Company (IRE),Likeable (GB),Dalakhani,C,2,0,110.0,0.0
3791386,Captain Kane (GB),Ulysses (IRE),Foundation Filly (GB),Lando,G,1,0,79.0,2900.4
3791388,Israr (GB),Muhaarar (GB),Taghrooda (GB),Sea The Stars,C,3,0,111.0,45150.0
3791398,New Dimension (GB),Ulysses (IRE),Azhar (GB),Exceed And Excel,G,3,0,89.0,0.0
3793529,Min Till (GB),Al Kazeem (GB),Avessia (GB),Averti,F,2,0,68.0,0.0
3793537,Mumcat (GB),Bobbys Kitten (USA),Tell Mum (GB),Marju,F,1,0,60.0,214.2
3801178,Maggie And Me (GB),Time Test (GB),Sell Out (GB),Act One,F,1,0,66.0,0.0
3803227,Dungar Glory (IRE),Cotai Glory (GB),Independent Girl (IRE),Bachelor Duke,F,1,1,70.0,4638.6
3803233,Fantasy Navigator (GB),Heeraat (IRE),Mocca (IRE),Sri Pekan,G,1,0,55.0,189.72
3803241,Peripeteia (GB),Sir Percy (GB),Archduchess (GB),Archipenko,M,2,0,60.0,1595.1
3807120,Cloch Nua (GB),Exceed And Excel (AUS),Lady Alienor (IRE),Elusive Quality,G,2,0,65.0,3929.6
3808886,Court Of Session (GB),Iffraaj (GB),Sibilance (GB),Bated Breath,G,1,0,87.0,0.0
3811171,Silken Ladder (IRE),No Nay Never (USA),High Regards (IRE),High Chaparral,F,2,0,76.0,0.0
3811176,Irish Lullaby (GB),Nathaniel (IRE),Victoria Regina (IRE),Mastercraftsman,F,2,0,96.0,0.0
3813237,Gaassee (IRE),Sea The Stars (IRE),Oojooba (GB),Monsun,G,2,0,101.0,0.0
3813240,Belle Of Annandale (IRE),Australia (GB),Fountain Of Honour (IRE),Sadlers Wells,F,1,0,67.0,981.6
3816930,Sophiesticate (IRE),War Command (USA),Lenoire (GB),Galileo,F,1,1,68.0,4187.2
3816935,Witch Hunter (FR),Siyouni (FR),Sorciere (IRE),Orpen,G,1,1,103.0,51540.0
3820094,Greg The Great (GB),Gregorian (IRE),Fantasy Queen (GB),Aqlaam,G,1,0,63.0,0.0
3822277,Samurai Sneddz (GB),Highland Reel (IRE),Self Centred (GB),Medicean,G,1,0,45.0,214.2
3823964,Annaf (IRE),Muhaarar (GB),Shimah (USA),Storm Cat,C,2,0,109.0,135038.0
3826083,Glenister (IRE),Gleneagles (IRE),Sistine (GB),Dubai Destination,G,3,0,73.0,4568.16
3826097,Under The Twilight (GB),Twilight Son (GB),Rococoa (IRE),Zebedee,M,2,2,73.0,9159.48
3826106,All In Peder (FR),Reliable Man (GB),Parcimonie (GB),Nombre Premier,G,1,0,63.0,0.0
3826123,Tory Reel (IRE),Highland Reel (IRE),Erytheis (USA),Theatrical,G,1,0,49.0,0.0
3827809,Villanova Queen (IRE),Mastercraftsman (IRE),Quads (IRE),Shamardal,F,1,1,99.0,51540.0
3828003,Testing Faith (GB),Time Test (GB),Midnight (IRE),Galileo,G,3,0,54.0,679.3199999999999
3833549,Discretion (GB),Dubawi (IRE),Momentary (GB),Nayef,F,1,0,85.0,0.0
3835601,Bringbackmemories (FR),Iffraaj (GB),Glamour Queen (GB),Shamardal,G,1,1,68.0,6542.5
3835609,Dun Na Sead (IRE),Starspangledbanner (AUS),Alice Thornton (GB),Hurricane Run,F,1,1,75.0,0.0
3835622,Percy Jones (GB),Sir Percy (GB),Luisa Calderon (GB),Nayef,G,3,0,76.0,8600.400000000001
3835638,Woobay (IRE),Starspangledbanner (AUS),Queenofthenorth (IRE),Halling,F,3,0,65.0,734.4000000000001
3837482,Fristel (IRE),Holy Roman Emperor (IRE),Kyanight (IRE),Kodiac,G,1,0,49.0,385.64
3839259,Sids Annie (GB),Farhh (GB),Blushing Beauty (GB),Youmzain,F,2,2,67.0,6490.16
3841567,Classic Causeway (USA),Giants Causeway (USA),Private World (USA),Thunder Gulch,C,1,0,110.0,13500.0
3841736,Jimi Hendrix (IRE),New Bay (GB),Planchart (USA),Gio Ponti,G,1,1,103.0,90195.0
3841737,Eldar Eldarov (GB),Dubawi (IRE),All At Sea (GB),Sea The Stars,C,1,0,118.0,0.0
3841738,Later Darling (GB),Postponed (IRE),Saucy Minx (IRE),Dylan Thomas,G,1,0,75.0,226.44
3848296,Cash (IRE),Shamardal (USA),Lady Rosamunde (GB),Marias Mon,C,2,0,109.0,0.0
3848297,Spirit Catcher (IRE),New Bay (GB),Lidanski (IRE),Soviet Star,G,1,0,87.0,3802.5
3849643,Barley (IRE),Mehmas (IRE),Cornakill (USA),Stormin Fever,G,1,0,89.0,0.0
3849694,Honey Girl (GB),Mayson (GB),Fleeting Image (GB),Sir Percy,F,1,0,107.0,0.0
3851534,Cannonball (AUS),Capitalist (AUS),Golconda (AUS),Snitzel,G,3,0,107.0,0.0
3851556,Coolangatta (AUS),Written Tycoon (AUS),Piping Hot (AUS),More Than Ready,F,2,0,,0.0
3853572,Francesi (IRE),Caravaggio (USA),Show Me The Music (GB),Dubawi,G,1,0,82.0,0.0
3862850,Libra Tiger (GB),Territories (IRE),Show Aya (IRE),Showcasing,G,3,0,68.0,5894.4
3862862,Archduke Ferdinand (IRE),Gutaifan (IRE),Salariaq (USA),Daaher,G,2,0,73.0,0.0
3862890,Indian Wish (FR),The Grey Gatsby (IRE),Indian Cat (IRE),One Cool Cat,F,1,0,101.0,0.0
3862948,Kanuhura (GB),Kodiac (GB),Gameday (GB),Zamindar,F,2,0,48.0,0.0
3862958,Wilkins (GB),Lope De Vega (IRE),Tiptree (IRE),Duke Of Marmalade,G,2,0,82.0,1326.24
3862960,My Prospero (IRE),Iffraaj (GB),My Titania (IRE),Sea The Stars,C,1,0,121.0,53600.0
3866974,Mr Mills (IRE),Elzaam (AUS),Juara (IRE),Iffraaj,G,1,0,54.0,0.0
3866989,Rikona (GB),Shalaa (IRE),Paradise Sea (USA),Stormy Atlantic,F,2,0,75.0,0.0
3872908,Maksud (GB),Golden Horn (GB),Althania (USA),Street Cry,G,1,0,99.0,0.0
3872917,Tequilamockingbird (GB),New Approach (IRE),Tequila Sunrise (GB),Dansili,F,2,0,76.0,3634.88
3877141,Chatterbox (IRE),Fast Company (IRE),Kiss Goodnight (IRE),Papal Bull,F,1,0,64.0,0.0
3877143,Celtic Revival (IRE),Sea The Stars (IRE),Miss Elizabeth (IRE),Intense Focus,G,1,0,65.0,0.0
3877147,Point King (IRE),Zoffany (IRE),Loved (IRE),Galileo,C,2,0,104.0,0.0
3877148,Riyami (IRE),Fastnet Rock (AUS),Riyaba (IRE),Dalakhani,G,1,0,64.0,0.0
3877149,Together Aclaim (GB),Aclaim (IRE),Dozy (IRE),Exceed And Excel,G,1,0,54.0,0.0
3879038,Chrismoltisanti (IRE),The Gurkha (IRE),Limetree Lady (GB),Selkirk,G,1,0,65.0,0.0
3879040,Tamazu (IRE),Tamayuz (GB),Cnocan Gold (IRE),Danehill Dancer,C,1,0,68.0,0.0
3879070,Without Delay (IRE),Decorated Knight (GB),Apace (IRE),Oasis Dream,F,1,0,52.0,0.0
3879147,Mad Artymaise (IRE),Dandy Man (IRE),El Mirage (IRE),Elusive Quality,F,1,0,41.0,858.9
3879157,Ready To Shine (IRE),Camelot (GB),Matorio (FR),Oratorio,F,2,0,73.0,489.6
3880882,Sonnerie Power (FR),Almanzor (FR),Nehalennia (USA),Giants Causeway,G,1,0,84.0,776.71
3880889,Bizarre Law (GB),Lawman (FR),Bizzarria (GB),Lemon Drop Kid,G,3,0,82.0,4305.6
3880901,Letter Of The Law (IRE),Lawman (FR),Lady Ravenna (IRE),Ravens Pass,G,2,0,54.0,3045.44
3880923,Independent Expert (IRE),Gutaifan (IRE),Distinguish (IRE),Refuse To Bend,F,1,1,74.0,0.0
3880927,Term Of Endearment (GB),Sea The Moon (GER),Miss You Too (GB),Montjeu,F,1,0,100.0,0.0
3880929,Clarinbridge (IRE),Buratino (IRE),Asking Price (USA),First Defence,F,1,1,45.0,3663.8
3882842,Tahasun (IRE),Tamayuz (GB),Urjuwaan (GB),Cape Cross,F,1,0,73.0,1817.44
3883005,Golden Mayflower (GB),Golden Horn (GB),Pelerin (IRE),Shamardal,F,1,0,75.0,0.0
3886662,Dion Baker (IRE),Ribchester (IRE),Tiga Tuan (FR),Le Havre,G,1,0,67.0,306.0
3886667,Shockwaves (GB),Sea The Moon (GER),Having A Blast (USA),Exchange Rate,G,1,0,85.0,951.0
3886681,Love Interest (GB),Time Test (GB),Wild Mimosa (IRE),Dynaformer,F,1,0,91.0,0.0
3888855,Caraghann (FR),Almanzor (FR),Candara (FR),Barathea,G,2,0,74.0,0.0
3891045,Justcallmepete (GB),Bated Breath (GB),Firenze (GB),Efisio,G,2,0,86.0,4666.24
3893078,Monsieur Kodi (IRE),Kodiac (GB),Babylonian (GB),Shamardal,G,2,2,80.0,10468.0
3895020,Hazy Mehmory (IRE),Mehmas (IRE),Hazarayna (GB),Polish Precedent,F,1,0,82.0,0.0
3895048,King Eagle (IRE),Frankel (GB),The Lark (GB),Pivotal,G,1,1,80.0,7851.0
3897001,Wadacre Grace (GB),Brazen Beau (AUS),Glenreef (GB),Three Valleys,F,1,0,70.0,491.2
3902228,Estacas (GER),Galileo (IRE),Earthly Paradise (GER),Dashing Blade,G,1,0,,0.0
3902232,Crystal Caprice (IRE),Frankel (GB),Crystal Zvezda (GB),Dubawi,F,1,0,101.0,0.0
3902242,Arab Cinder (IRE),Zoffany (IRE),Athreyaa (GB),Singspiel,F,2,0,60.0,0.0
3904251,Diamondsinthesand (IRE),Footstepsinthesand (GB),La Dama Boba (IRE),Lope De Vega,G,2,0,58.0,0.0
3904261,Storm Eric (IRE),Estidhkaar (IRE),Storm (IRE),Excellent Art,G,1,0,64.0,0.0
3906273,Billy McGarry (GB),Night Of Thunder (IRE),Anosti (GB),Act One,G,1,0,60.0,858.9
3908417,Seal Of Solomon (IRE),Make Believe (GB),Sapphire Waters (IRE),Six Sense,G,1,0,84.0,0.0
3916381,Wyvern (GB),Bated Breath (GB),Miramont (GB),Iffraaj,G,1,0,82.0,0.0
3918338,Achnamara (GB),Kodiac (GB),Albamara (GB),Galileo,G,2,0,93.0,0.0
3930115,Ardakan (GB),Reliable Man (GB),Alaskakonigin (GER),Sternkoenig,C,1,0,110.0,0.0
3933661,Nolton Cross (IRE),Dark Angel (IRE),Pandoras Box (IRE),Galileo,G,1,0,93.0,5072.0
3935885,Sea Grey (GB),Ulysses (IRE),Sensory (IRE),Dream Ahead,G,1,0,78.0,1533.75
3937993,Init Together (GB),Poets Voice (GB),Verge (IRE),Acclamation,G,1,0,47.0,0.0
3941965,Purring Along (IRE),Urban Poet (USA),Little Brown Jug (IRE),Le Cadre Noir,F,1,0,48.0,0.0
3966625,Blame The Farrier (IRE),Slade Power (IRE),Silirisa (FR),Sillery,G,2,0,65.0,1963.2
3970558,Diamond Union (GB),Casamento (IRE),Ribbons And Bows (IRE),Dr Devious,G,1,0,72.0,0.0
3984233,Teumessias Fox (IRE),Lope De Vega (IRE),Princess Serena (USA),Unbridleds Song,G,1,0,104.0,0.0
3986094,Khathak (GB),Iffraaj (GB),Mujarah (IRE),Marju,G,3,0,75.0,133.2
3986101,Control (GB),Havana Gold (IRE),Love And Cherish (IRE),Excellent Art,F,1,0,58.0,380.68
3995328,Golden Freckle (IRE),Red Jazz (USA),Lunar Ring (IRE),Whipper,F,1,0,47.0,0.0
3997634,Vespasian (IRE),Acclamation (GB),Lady Livius (IRE),Titus Livius,G,3,0,82.0,4477.5
4001874,Circle Of Fire (GB),Almanzor (FR),Fiery Sunset (GB),Galileo,C,1,0,102.0,14204.0
4001875,Classic (GB),Dubawi (IRE),Date With Destiny (IRE),George Washington,C,3,0,90.0,2718.0
4001879,Desert Hero (GB),Sea The Stars (IRE),Desert Breeze (GB),Dubawi,C,1,1,94.0,51540.0
4001894,Mr Mistoffelees (IRE),Siyouni (FR),Jellicle Ball (IRE),Invincible Spirit,C,1,0,91.0,0.0
4001900,Seahouses (GB),Sea The Moon (GER),Ceilidh House (GB),Selkirk,G,1,0,,1840.5
4002003,Berkshire Sundance (IRE),Decorated Knight (GB),Hugs n Kisses (IRE),Noverre,G,1,0,,507.2
4002038,Drumroll (IRE),Deep Impact (JPN),Maybe (IRE),Galileo,C,1,0,104.0,0.0
4002041,Medieval Gold (GB),Camelot (GB),Mill Springs (GB),Shirocco,C,1,0,,0.0
4002048,St Vincents Garden (IRE),Camelot (GB),Mona Brown (IRE),Dylan Thomas,C,1,0,94.0,3577.5
4002092,Middle Earth (GB),Roaring Lion (USA),Roheryn (IRE),Galileo,C,3,0,,38025.0
4002122,Tujjaar (GB),Frankel (GB),Tajaanus (IRE),Arcano,C,1,0,,0.0
4002139,Fishermans Beach (IRE),Sea The Stars (IRE),Wannabe Loved (GB),Pivotal,G,1,0,,0.0
4002149,Zaraza (GER),Sea The Stars (IRE),Zarzali (AUS),Hussonet,G,2,0,,2028.8
4002155,First Dynasty (USA),American Pharoah (USA),Heavenly Thought (USA),War Front,G,1,0,78.0,0.0
4002156,Alnilam (FR),Sea The Stars (IRE),Awareness (USA),Distorted Humor,G,3,3,70.0,18842.4
4002160,West Wind Blows (IRE),Teofilo (IRE),West Wind (GB),Machiavellian,G,1,0,111.0,53750.0
4002171,Adelaise (IRE),Lawman (FR),Adelasia (IRE),Iffraaj,F,1,0,86.0,6040.0
4011143,Makarova (GB),Acclamation (GB),Vesnina (GB),Sea The Stars,F,1,1,95.0,28355.0
4014015,Patrick Street (GB),Heeraat (IRE),Obsessive Secret (IRE),Grand Lodge,G,1,0,57.0,0.0
4014030,Depart A Minuit (GB),Twilight Son (GB),Grand Depart (GB),Royal Applause,G,1,0,49.0,0.0
4014031,Knightswood (IRE),Decorated Knight (GB),Neuquen (IRE),Rock Of Gibraltar,G,1,1,80.0,6184.8
4014032,Autumn Festival (GB),Poets Voice (GB),Kammaan (GB),Diktat,G,3,0,90.0,0.0
